"Year","Block","Plot","FunctionalDiversity","GrassType","Species","PAV_Infection","fg_richness"
"2022",4,27,"GLF","C3","Avena fatua",0,3
"2022",4,27,"GLF","C3","Avena fatua",0,3
"2022",4,27,"GLF","C3","Avena fatua",0,3
"2022",4,27,"GLF","C3","Avena fatua",0,3
"2022",4,27,"GLF","C3","Avena fatua",0,3
"2022",4,27,"GLF","C3","Avena fatua",1,3
"2022",4,27,"GLF","C3","Avena fatua",0,3
"2022",4,27,"GLF","C3","Lolium multiflorum",0,3
"2022",4,27,"GLF","C3","Lolium multiflorum",0,3
"2022",4,27,"GLF","C3","Lolium multiflorum",0,3
"2022",4,27,"GLF","C3","Lolium multiflorum",0,3
"2022",4,27,"GLF","C3","Lolium multiflorum",0,3
"2022",4,27,"GLF","C3","Lolium multiflorum",0,3
"2022",4,27,"GLF","C3","Lolium multiflorum",0,3
"2022",4,27,"GLF","C3","Lolium multiflorum",0,3
"2022",4,27,"GLF","C3","Lolium multiflorum",0,3
"2022",4,27,"GLF","C3","Lolium multiflorum",0,3
"2022",4,27,"GLF","C3","Secale cereale",1,3
"2022",4,27,"GLF","C3","Secale cereale",1,3
"2022",4,27,"GLF","C3","Secale cereale",1,3
"2022",4,27,"GLF","C3","Secale cereale",0,3
"2022",4,27,"GLF","C3","Secale cereale",0,3
"2022",4,27,"GLF","C3","Secale cereale",1,3
"2022",4,27,"GLF","C3","Secale cereale",1,3
"2022",4,27,"GLF","C3","Secale cereale",0,3
"2022",4,27,"GLF","C3","Secale cereale",1,3
"2022",4,27,"GLF","C3","Secale cereale",1,3
"2022",4,28,"GL","C4","Echinochloa crusgalli",1,2
"2022",4,28,"GL","C4","Echinochloa crusgalli",1,2
"2022",4,28,"GL","C4","Echinochloa crusgalli",1,2
"2022",4,28,"GL","C4","Echinochloa crusgalli",1,2
"2022",4,28,"GL","C4","Echinochloa crusgalli",1,2
"2022",4,28,"GL","C4","Echinochloa crusgalli",1,2
"2022",4,28,"GL","C4","Echinochloa crusgalli",1,2
"2022",4,28,"GL","C4","Echinochloa crusgalli",0,2
"2022",4,28,"GL","C4","Echinochloa crusgalli",1,2
"2022",4,28,"GL","C4","Echinochloa crusgalli",0,2
"2022",4,28,"GL","C4","Panicum miliaceum",0,2
"2022",4,28,"GL","C4","Panicum miliaceum",0,2
"2022",4,28,"GL","C4","Panicum miliaceum",1,2
"2022",4,28,"GL","C4","Panicum miliaceum",0,2
"2022",4,28,"GL","C4","Panicum miliaceum",0,2
"2022",4,28,"GL","C4","Panicum miliaceum",1,2
"2022",4,28,"GL","C4","Panicum miliaceum",1,2
"2022",4,28,"GL","C4","Panicum miliaceum",0,2
"2022",4,28,"GL","C4","Panicum miliaceum",0,2
"2022",4,28,"GL","C4","Panicum miliaceum",0,2
"2022",4,28,"GL","C4","Setaria italica",1,2
"2022",4,28,"GL","C4","Setaria italica",1,2
"2022",4,28,"GL","C4","Setaria italica",1,2
"2022",4,28,"GL","C4","Setaria italica",1,2
"2022",4,28,"GL","C4","Setaria italica",1,2
"2022",4,28,"GL","C4","Setaria italica",1,2
"2022",4,28,"GL","C4","Setaria italica",1,2
"2022",4,28,"GL","C4","Setaria italica",1,2
"2022",4,28,"GL","C4","Setaria italica",1,2
"2022",4,28,"GL","C4","Setaria italica",1,2
"2022",4,29,"GF","C3","Avena fatua",0,2
"2022",4,29,"GF","C3","Avena fatua",0,2
"2022",4,29,"GF","C3","Avena fatua",0,2
"2022",4,29,"GF","C3","Avena fatua",NA,2
"2022",4,29,"GF","C3","Avena fatua",NA,2
"2022",4,29,"GF","C3","Avena fatua",NA,2
"2022",4,29,"GF","C3","Avena fatua",NA,2
"2022",4,29,"GF","C3","Avena fatua",NA,2
"2022",4,29,"GF","C3","Avena fatua",NA,2
"2022",4,29,"GF","C3","Avena fatua",NA,2
"2022",4,29,"GF","C3","Lolium multiflorum",0,2
"2022",4,29,"GF","C3","Lolium multiflorum",0,2
"2022",4,29,"GF","C3","Lolium multiflorum",0,2
"2022",4,29,"GF","C3","Lolium multiflorum",0,2
"2022",4,29,"GF","C3","Lolium multiflorum",1,2
"2022",4,29,"GF","C3","Lolium multiflorum",0,2
"2022",4,29,"GF","C3","Lolium multiflorum",0,2
"2022",4,29,"GF","C3","Lolium multiflorum",0,2
"2022",4,29,"GF","C3","Lolium multiflorum",0,2
"2022",4,29,"GF","C3","Lolium multiflorum",1,2
"2022",4,29,"GF","C3","Secale cereale",1,2
"2022",4,29,"GF","C3","Secale cereale",1,2
"2022",4,29,"GF","C3","Secale cereale",1,2
"2022",4,29,"GF","C3","Secale cereale",1,2
"2022",4,29,"GF","C3","Secale cereale",0,2
"2022",4,29,"GF","C3","Secale cereale",1,2
"2022",4,29,"GF","C3","Secale cereale",1,2
"2022",4,29,"GF","C3","Secale cereale",0,2
"2022",4,29,"GF","C3","Secale cereale",0,2
"2022",4,29,"GF","C3","Secale cereale",0,2
"2022",4,30,"GL","C3","Avena fatua",0,2
"2022",4,30,"GL","C3","Avena fatua",1,2
"2022",4,30,"GL","C3","Avena fatua",0,2
"2022",4,30,"GL","C3","Avena fatua",0,2
"2022",4,30,"GL","C3","Avena fatua",0,2
"2022",4,30,"GL","C3","Avena fatua",1,2
"2022",4,30,"GL","C3","Avena fatua",0,2
"2022",4,30,"GL","C3","Avena fatua",0,2
"2022",4,30,"GL","C3","Avena fatua",0,2
"2022",4,30,"GL","C3","Avena fatua",0,2
"2022",4,30,"GL","C3","Lolium multiflorum",0,2
"2022",4,30,"GL","C3","Lolium multiflorum",0,2
"2022",4,30,"GL","C3","Lolium multiflorum",0,2
"2022",4,30,"GL","C3","Lolium multiflorum",0,2
"2022",4,30,"GL","C3","Lolium multiflorum",1,2
"2022",4,30,"GL","C3","Lolium multiflorum",0,2
"2022",4,30,"GL","C3","Lolium multiflorum",0,2
"2022",4,30,"GL","C3","Lolium multiflorum",0,2
"2022",4,30,"GL","C3","Lolium multiflorum",0,2
"2022",4,30,"GL","C3","Lolium multiflorum",0,2
"2022",4,30,"GL","C3","Secale cereale",1,2
"2022",4,30,"GL","C3","Secale cereale",1,2
"2022",4,30,"GL","C3","Secale cereale",0,2
"2022",4,30,"GL","C3","Secale cereale",1,2
"2022",4,30,"GL","C3","Secale cereale",1,2
"2022",4,30,"GL","C3","Secale cereale",0,2
"2022",4,30,"GL","C3","Secale cereale",0,2
"2022",4,30,"GL","C3","Secale cereale",0,2
"2022",4,30,"GL","C3","Secale cereale",0,2
"2022",4,30,"GL","C3","Secale cereale",0,2
"2022",4,31,"G","C3","Avena fatua",0,1
"2022",4,31,"G","C3","Avena fatua",1,1
"2022",4,31,"G","C3","Avena fatua",0,1
"2022",4,31,"G","C3","Avena fatua",1,1
"2022",4,31,"G","C3","Avena fatua",1,1
"2022",4,31,"G","C3","Avena fatua",0,1
"2022",4,31,"G","C3","Avena fatua",0,1
"2022",4,31,"G","C3","Avena fatua",0,1
"2022",4,31,"G","C3","Avena fatua",1,1
"2022",4,31,"G","C3","Avena fatua",1,1
"2022",4,31,"G","C3","Lolium multiflorum",0,1
"2022",4,31,"G","C3","Lolium multiflorum",0,1
"2022",4,31,"G","C3","Lolium multiflorum",1,1
"2022",4,31,"G","C3","Lolium multiflorum",0,1
"2022",4,31,"G","C3","Lolium multiflorum",1,1
"2022",4,31,"G","C3","Lolium multiflorum",1,1
"2022",4,31,"G","C3","Lolium multiflorum",0,1
"2022",4,31,"G","C3","Lolium multiflorum",0,1
"2022",4,31,"G","C3","Lolium multiflorum",0,1
"2022",4,31,"G","C3","Lolium multiflorum",0,1
"2022",4,31,"G","C3","Secale cereale",1,1
"2022",4,31,"G","C3","Secale cereale",0,1
"2022",4,31,"G","C3","Secale cereale",1,1
"2022",4,31,"G","C3","Secale cereale",1,1
"2022",4,31,"G","C3","Secale cereale",1,1
"2022",4,31,"G","C3","Secale cereale",1,1
"2022",4,31,"G","C3","Secale cereale",1,1
"2022",4,31,"G","C3","Secale cereale",0,1
"2022",4,31,"G","C3","Secale cereale",1,1
"2022",4,31,"G","C3","Secale cereale",1,1
"2022",4,32,"GF","C4","Echinochloa crusgalli",1,2
"2022",4,32,"GF","C4","Echinochloa crusgalli",1,2
"2022",4,32,"GF","C4","Echinochloa crusgalli",1,2
"2022",4,32,"GF","C4","Echinochloa crusgalli",1,2
"2022",4,32,"GF","C4","Echinochloa crusgalli",1,2
"2022",4,32,"GF","C4","Echinochloa crusgalli",0,2
"2022",4,32,"GF","C4","Echinochloa crusgalli",1,2
"2022",4,32,"GF","C4","Echinochloa crusgalli",1,2
"2022",4,32,"GF","C4","Echinochloa crusgalli",1,2
"2022",4,32,"GF","C4","Echinochloa crusgalli",1,2
"2022",4,32,"GF","C4","Panicum miliaceum",1,2
"2022",4,32,"GF","C4","Panicum miliaceum",1,2
"2022",4,32,"GF","C4","Panicum miliaceum",1,2
"2022",4,32,"GF","C4","Panicum miliaceum",0,2
"2022",4,32,"GF","C4","Panicum miliaceum",0,2
"2022",4,32,"GF","C4","Panicum miliaceum",0,2
"2022",4,32,"GF","C4","Panicum miliaceum",0,2
"2022",4,32,"GF","C4","Panicum miliaceum",0,2
"2022",4,32,"GF","C4","Panicum miliaceum",0,2
"2022",4,32,"GF","C4","Panicum miliaceum",0,2
"2022",4,32,"GF","C4","Setaria italica",1,2
"2022",4,32,"GF","C4","Setaria italica",1,2
"2022",4,32,"GF","C4","Setaria italica",1,2
"2022",4,32,"GF","C4","Setaria italica",1,2
"2022",4,32,"GF","C4","Setaria italica",1,2
"2022",4,32,"GF","C4","Setaria italica",1,2
"2022",4,32,"GF","C4","Setaria italica",1,2
"2022",4,32,"GF","C4","Setaria italica",1,2
"2022",4,32,"GF","C4","Setaria italica",1,2
"2022",4,32,"GF","C4","Setaria italica",1,2
"2022",5,33,"G","C3","Avena fatua",0,1
"2022",5,33,"G","C3","Avena fatua",0,1
"2022",5,33,"G","C3","Avena fatua",0,1
"2022",5,33,"G","C3","Avena fatua",0,1
"2022",5,33,"G","C3","Avena fatua",0,1
"2022",5,33,"G","C3","Avena fatua",0,1
"2022",5,33,"G","C3","Avena fatua",0,1
"2022",5,33,"G","C3","Avena fatua",1,1
"2022",5,33,"G","C3","Avena fatua",0,1
"2022",5,33,"G","C3","Avena fatua",0,1
"2022",5,33,"G","C3","Lolium multiflorum",0,1
"2022",5,33,"G","C3","Lolium multiflorum",0,1
"2022",5,33,"G","C3","Lolium multiflorum",0,1
"2022",5,33,"G","C3","Lolium multiflorum",0,1
"2022",5,33,"G","C3","Lolium multiflorum",0,1
"2022",5,33,"G","C3","Lolium multiflorum",0,1
"2022",5,33,"G","C3","Lolium multiflorum",1,1
"2022",5,33,"G","C3","Lolium multiflorum",0,1
"2022",5,33,"G","C3","Lolium multiflorum",0,1
"2022",5,33,"G","C3","Lolium multiflorum",0,1
"2022",5,33,"G","C3","Secale cereale",1,1
"2022",5,33,"G","C3","Secale cereale",1,1
"2022",5,33,"G","C3","Secale cereale",1,1
"2022",5,33,"G","C3","Secale cereale",0,1
"2022",5,33,"G","C3","Secale cereale",0,1
"2022",5,33,"G","C3","Secale cereale",0,1
"2022",5,33,"G","C3","Secale cereale",1,1
"2022",5,33,"G","C3","Secale cereale",1,1
"2022",5,33,"G","C3","Secale cereale",1,1
"2022",5,33,"G","C3","Secale cereale",1,1
"2022",5,34,"GLF","C3","Avena fatua",1,3
"2022",5,34,"GLF","C3","Avena fatua",1,3
"2022",5,34,"GLF","C3","Avena fatua",0,3
"2022",5,34,"GLF","C3","Avena fatua",0,3
"2022",5,34,"GLF","C3","Avena fatua",1,3
"2022",5,34,"GLF","C3","Avena fatua",1,3
"2022",5,34,"GLF","C3","Avena fatua",1,3
"2022",5,34,"GLF","C3","Avena fatua",1,3
"2022",5,34,"GLF","C3","Avena fatua",0,3
"2022",5,34,"GLF","C3","Avena fatua",0,3
"2022",5,34,"GLF","C3","Lolium multiflorum",0,3
"2022",5,34,"GLF","C3","Lolium multiflorum",0,3
"2022",5,34,"GLF","C3","Lolium multiflorum",0,3
"2022",5,34,"GLF","C3","Lolium multiflorum",0,3
"2022",5,34,"GLF","C3","Lolium multiflorum",0,3
"2022",5,34,"GLF","C3","Lolium multiflorum",0,3
"2022",5,34,"GLF","C3","Lolium multiflorum",0,3
"2022",5,34,"GLF","C3","Lolium multiflorum",0,3
"2022",5,34,"GLF","C3","Lolium multiflorum",0,3
"2022",5,34,"GLF","C3","Lolium multiflorum",0,3
"2022",5,34,"GLF","C3","Secale cereale",1,3
"2022",5,34,"GLF","C3","Secale cereale",1,3
"2022",5,34,"GLF","C3","Secale cereale",0,3
"2022",5,34,"GLF","C3","Secale cereale",1,3
"2022",5,34,"GLF","C3","Secale cereale",0,3
"2022",5,34,"GLF","C3","Secale cereale",1,3
"2022",5,34,"GLF","C3","Secale cereale",1,3
"2022",5,34,"GLF","C3","Secale cereale",0,3
"2022",5,34,"GLF","C3","Secale cereale",1,3
"2022",5,34,"GLF","C3","Secale cereale",0,3
"2022",5,35,"G","C4","Echinochloa crusgalli",0,1
"2022",5,35,"G","C4","Echinochloa crusgalli",0,1
"2022",5,35,"G","C4","Echinochloa crusgalli",0,1
"2022",5,35,"G","C4","Echinochloa crusgalli",0,1
"2022",5,35,"G","C4","Echinochloa crusgalli",0,1
"2022",5,35,"G","C4","Echinochloa crusgalli",1,1
"2022",5,35,"G","C4","Echinochloa crusgalli",0,1
"2022",5,35,"G","C4","Echinochloa crusgalli",0,1
"2022",5,35,"G","C4","Echinochloa crusgalli",0,1
"2022",5,35,"G","C4","Echinochloa crusgalli",0,1
"2022",5,35,"G","C4","Panicum miliaceum",0,1
"2022",5,35,"G","C4","Panicum miliaceum",0,1
"2022",5,35,"G","C4","Panicum miliaceum",1,1
"2022",5,35,"G","C4","Panicum miliaceum",1,1
"2022",5,35,"G","C4","Panicum miliaceum",0,1
"2022",5,35,"G","C4","Panicum miliaceum",0,1
"2022",5,35,"G","C4","Panicum miliaceum",1,1
"2022",5,35,"G","C4","Panicum miliaceum",0,1
"2022",5,35,"G","C4","Panicum miliaceum",0,1
"2022",5,35,"G","C4","Panicum miliaceum",0,1
"2022",5,35,"G","C4","Setaria italica",0,1
"2022",5,35,"G","C4","Setaria italica",0,1
"2022",5,35,"G","C4","Setaria italica",0,1
"2022",5,35,"G","C4","Setaria italica",0,1
"2022",5,35,"G","C4","Setaria italica",0,1
"2022",5,35,"G","C4","Setaria italica",0,1
"2022",5,35,"G","C4","Setaria italica",0,1
"2022",5,35,"G","C4","Setaria italica",0,1
"2022",5,35,"G","C4","Setaria italica",0,1
"2022",5,35,"G","C4","Setaria italica",0,1
"2022",5,36,"GL","C4","Echinochloa crusgalli",0,2
"2022",5,36,"GL","C4","Echinochloa crusgalli",0,2
"2022",5,36,"GL","C4","Echinochloa crusgalli",0,2
"2022",5,36,"GL","C4","Echinochloa crusgalli",0,2
"2022",5,36,"GL","C4","Echinochloa crusgalli",0,2
"2022",5,36,"GL","C4","Echinochloa crusgalli",0,2
"2022",5,36,"GL","C4","Echinochloa crusgalli",0,2
"2022",5,36,"GL","C4","Echinochloa crusgalli",0,2
"2022",5,36,"GL","C4","Echinochloa crusgalli",0,2
"2022",5,36,"GL","C4","Echinochloa crusgalli",0,2
"2022",5,36,"GL","C4","Panicum miliaceum",0,2
"2022",5,36,"GL","C4","Panicum miliaceum",0,2
"2022",5,36,"GL","C4","Panicum miliaceum",0,2
"2022",5,36,"GL","C4","Panicum miliaceum",1,2
"2022",5,36,"GL","C4","Panicum miliaceum",0,2
"2022",5,36,"GL","C4","Panicum miliaceum",0,2
"2022",5,36,"GL","C4","Panicum miliaceum",0,2
"2022",5,36,"GL","C4","Panicum miliaceum",0,2
"2022",5,36,"GL","C4","Panicum miliaceum",1,2
"2022",5,36,"GL","C4","Panicum miliaceum",0,2
"2022",5,36,"GL","C4","Setaria italica",0,2
"2022",5,36,"GL","C4","Setaria italica",0,2
"2022",5,36,"GL","C4","Setaria italica",0,2
"2022",5,36,"GL","C4","Setaria italica",0,2
"2022",5,36,"GL","C4","Setaria italica",0,2
"2022",5,36,"GL","C4","Setaria italica",0,2
"2022",5,36,"GL","C4","Setaria italica",0,2
"2022",5,36,"GL","C4","Setaria italica",0,2
"2022",5,36,"GL","C4","Setaria italica",0,2
"2022",5,36,"GL","C4","Setaria italica",0,2
"2022",5,37,"GF","C4","Echinochloa crusgalli",0,2
"2022",5,37,"GF","C4","Echinochloa crusgalli",0,2
"2022",5,37,"GF","C4","Echinochloa crusgalli",0,2
"2022",5,37,"GF","C4","Echinochloa crusgalli",0,2
"2022",5,37,"GF","C4","Echinochloa crusgalli",0,2
"2022",5,37,"GF","C4","Echinochloa crusgalli",0,2
"2022",5,37,"GF","C4","Echinochloa crusgalli",0,2
"2022",5,37,"GF","C4","Echinochloa crusgalli",0,2
"2022",5,37,"GF","C4","Echinochloa crusgalli",0,2
"2022",5,37,"GF","C4","Echinochloa crusgalli",0,2
"2022",5,37,"GF","C4","Panicum miliaceum",1,2
"2022",5,37,"GF","C4","Panicum miliaceum",1,2
"2022",5,37,"GF","C4","Panicum miliaceum",0,2
"2022",5,37,"GF","C4","Panicum miliaceum",0,2
"2022",5,37,"GF","C4","Panicum miliaceum",1,2
"2022",5,37,"GF","C4","Panicum miliaceum",0,2
"2022",5,37,"GF","C4","Panicum miliaceum",0,2
"2022",5,37,"GF","C4","Panicum miliaceum",0,2
"2022",5,37,"GF","C4","Panicum miliaceum",1,2
"2022",5,37,"GF","C4","Panicum miliaceum",1,2
"2022",5,37,"GF","C4","Setaria italica",0,2
"2022",5,37,"GF","C4","Setaria italica",0,2
"2022",5,37,"GF","C4","Setaria italica",0,2
"2022",5,37,"GF","C4","Setaria italica",0,2
"2022",5,37,"GF","C4","Setaria italica",0,2
"2022",5,37,"GF","C4","Setaria italica",0,2
"2022",5,37,"GF","C4","Setaria italica",0,2
"2022",5,37,"GF","C4","Setaria italica",0,2
"2022",5,37,"GF","C4","Setaria italica",0,2
"2022",5,37,"GF","C4","Setaria italica",0,2
"2022",5,38,"GF","C3","Avena fatua",0,2
"2022",5,38,"GF","C3","Avena fatua",0,2
"2022",5,38,"GF","C3","Avena fatua",1,2
"2022",5,38,"GF","C3","Avena fatua",1,2
"2022",5,38,"GF","C3","Avena fatua",0,2
"2022",5,38,"GF","C3","Avena fatua",1,2
"2022",5,38,"GF","C3","Avena fatua",1,2
"2022",5,38,"GF","C3","Avena fatua",0,2
"2022",5,38,"GF","C3","Avena fatua",1,2
"2022",5,38,"GF","C3","Avena fatua",0,2
"2022",5,38,"GF","C3","Lolium multiflorum",0,2
"2022",5,38,"GF","C3","Lolium multiflorum",0,2
"2022",5,38,"GF","C3","Lolium multiflorum",0,2
"2022",5,38,"GF","C3","Lolium multiflorum",0,2
"2022",5,38,"GF","C3","Lolium multiflorum",0,2
"2022",5,38,"GF","C3","Lolium multiflorum",0,2
"2022",5,38,"GF","C3","Lolium multiflorum",0,2
"2022",5,38,"GF","C3","Lolium multiflorum",0,2
"2022",5,38,"GF","C3","Lolium multiflorum",0,2
"2022",5,38,"GF","C3","Lolium multiflorum",0,2
"2022",5,38,"GF","C3","Secale cereale",1,2
"2022",5,38,"GF","C3","Secale cereale",1,2
"2022",5,38,"GF","C3","Secale cereale",1,2
"2022",5,38,"GF","C3","Secale cereale",0,2
"2022",5,38,"GF","C3","Secale cereale",1,2
"2022",5,38,"GF","C3","Secale cereale",1,2
"2022",5,38,"GF","C3","Secale cereale",1,2
"2022",5,38,"GF","C3","Secale cereale",0,2
"2022",5,38,"GF","C3","Secale cereale",0,2
"2022",5,38,"GF","C3","Secale cereale",1,2
"2022",5,39,"GL","C3","Avena fatua",1,2
"2022",5,39,"GL","C3","Avena fatua",1,2
"2022",5,39,"GL","C3","Avena fatua",1,2
"2022",5,39,"GL","C3","Avena fatua",1,2
"2022",5,39,"GL","C3","Avena fatua",1,2
"2022",5,39,"GL","C3","Avena fatua",0,2
"2022",5,39,"GL","C3","Avena fatua",0,2
"2022",5,39,"GL","C3","Avena fatua",0,2
"2022",5,39,"GL","C3","Avena fatua",1,2
"2022",5,39,"GL","C3","Avena fatua",1,2
"2022",5,39,"GL","C3","Lolium multiflorum",1,2
"2022",5,39,"GL","C3","Lolium multiflorum",0,2
"2022",5,39,"GL","C3","Lolium multiflorum",0,2
"2022",5,39,"GL","C3","Lolium multiflorum",0,2
"2022",5,39,"GL","C3","Lolium multiflorum",0,2
"2022",5,39,"GL","C3","Lolium multiflorum",0,2
"2022",5,39,"GL","C3","Lolium multiflorum",0,2
"2022",5,39,"GL","C3","Lolium multiflorum",0,2
"2022",5,39,"GL","C3","Lolium multiflorum",0,2
"2022",5,39,"GL","C3","Lolium multiflorum",0,2
"2022",5,39,"GL","C3","Secale cereale",1,2
"2022",5,39,"GL","C3","Secale cereale",1,2
"2022",5,39,"GL","C3","Secale cereale",1,2
"2022",5,39,"GL","C3","Secale cereale",1,2
"2022",5,39,"GL","C3","Secale cereale",0,2
"2022",5,39,"GL","C3","Secale cereale",1,2
"2022",5,39,"GL","C3","Secale cereale",0,2
"2022",5,39,"GL","C3","Secale cereale",0,2
"2022",5,39,"GL","C3","Secale cereale",0,2
"2022",5,39,"GL","C3","Secale cereale",0,2
"2022",5,40,"GLF","C4","Echinochloa crusgalli",0,3
"2022",5,40,"GLF","C4","Echinochloa crusgalli",1,3
"2022",5,40,"GLF","C4","Echinochloa crusgalli",0,3
"2022",5,40,"GLF","C4","Echinochloa crusgalli",0,3
"2022",5,40,"GLF","C4","Echinochloa crusgalli",0,3
"2022",5,40,"GLF","C4","Echinochloa crusgalli",0,3
"2022",5,40,"GLF","C4","Echinochloa crusgalli",0,3
"2022",5,40,"GLF","C4","Echinochloa crusgalli",0,3
"2022",5,40,"GLF","C4","Echinochloa crusgalli",0,3
"2022",5,40,"GLF","C4","Echinochloa crusgalli",0,3
"2022",5,40,"GLF","C4","Panicum miliaceum",1,3
"2022",5,40,"GLF","C4","Panicum miliaceum",0,3
"2022",5,40,"GLF","C4","Panicum miliaceum",0,3
"2022",5,40,"GLF","C4","Panicum miliaceum",0,3
"2022",5,40,"GLF","C4","Panicum miliaceum",1,3
"2022",5,40,"GLF","C4","Panicum miliaceum",0,3
"2022",5,40,"GLF","C4","Panicum miliaceum",1,3
"2022",5,40,"GLF","C4","Panicum miliaceum",1,3
"2022",5,40,"GLF","C4","Panicum miliaceum",1,3
"2022",5,40,"GLF","C4","Panicum miliaceum",0,3
"2022",5,40,"GLF","C4","Setaria italica",0,3
"2022",5,40,"GLF","C4","Setaria italica",0,3
"2022",5,40,"GLF","C4","Setaria italica",0,3
"2022",5,40,"GLF","C4","Setaria italica",0,3
"2022",5,40,"GLF","C4","Setaria italica",0,3
"2022",5,40,"GLF","C4","Setaria italica",0,3
"2022",5,40,"GLF","C4","Setaria italica",0,3
"2022",5,40,"GLF","C4","Setaria italica",0,3
"2022",5,40,"GLF","C4","Setaria italica",0,3
"2022",5,40,"GLF","C4","Setaria italica",0,3
"2022",6,41,"GLF","C4","Echinochloa crusgalli",0,3
"2022",6,41,"GLF","C4","Echinochloa crusgalli",0,3
"2022",6,41,"GLF","C4","Echinochloa crusgalli",0,3
"2022",6,41,"GLF","C4","Echinochloa crusgalli",0,3
"2022",6,41,"GLF","C4","Echinochloa crusgalli",0,3
"2022",6,41,"GLF","C4","Echinochloa crusgalli",0,3
"2022",6,41,"GLF","C4","Echinochloa crusgalli",0,3
"2022",6,41,"GLF","C4","Echinochloa crusgalli",0,3
"2022",6,41,"GLF","C4","Echinochloa crusgalli",0,3
"2022",6,41,"GLF","C4","Echinochloa crusgalli",0,3
"2022",6,41,"GLF","C4","Panicum miliaceum",0,3
"2022",6,41,"GLF","C4","Panicum miliaceum",0,3
"2022",6,41,"GLF","C4","Panicum miliaceum",0,3
"2022",6,41,"GLF","C4","Panicum miliaceum",1,3
"2022",6,41,"GLF","C4","Panicum miliaceum",1,3
"2022",6,41,"GLF","C4","Panicum miliaceum",1,3
"2022",6,41,"GLF","C4","Panicum miliaceum",1,3
"2022",6,41,"GLF","C4","Panicum miliaceum",0,3
"2022",6,41,"GLF","C4","Panicum miliaceum",0,3
"2022",6,41,"GLF","C4","Panicum miliaceum",0,3
"2022",6,41,"GLF","C4","Setaria italica",0,3
"2022",6,41,"GLF","C4","Setaria italica",0,3
"2022",6,41,"GLF","C4","Setaria italica",0,3
"2022",6,41,"GLF","C4","Setaria italica",0,3
"2022",6,41,"GLF","C4","Setaria italica",0,3
"2022",6,41,"GLF","C4","Setaria italica",0,3
"2022",6,41,"GLF","C4","Setaria italica",0,3
"2022",6,41,"GLF","C4","Setaria italica",0,3
"2022",6,41,"GLF","C4","Setaria italica",0,3
"2022",6,41,"GLF","C4","Setaria italica",0,3
"2022",6,42,"GL","C3","Avena fatua",1,2
"2022",6,42,"GL","C3","Avena fatua",1,2
"2022",6,42,"GL","C3","Avena fatua",1,2
"2022",6,42,"GL","C3","Avena fatua",0,2
"2022",6,42,"GL","C3","Avena fatua",1,2
"2022",6,42,"GL","C3","Avena fatua",0,2
"2022",6,42,"GL","C3","Avena fatua",1,2
"2022",6,42,"GL","C3","Avena fatua",1,2
"2022",6,42,"GL","C3","Avena fatua",1,2
"2022",6,42,"GL","C3","Avena fatua",1,2
"2022",6,42,"GL","C3","Lolium multiflorum",0,2
"2022",6,42,"GL","C3","Lolium multiflorum",0,2
"2022",6,42,"GL","C3","Lolium multiflorum",0,2
"2022",6,42,"GL","C3","Lolium multiflorum",0,2
"2022",6,42,"GL","C3","Lolium multiflorum",0,2
"2022",6,42,"GL","C3","Lolium multiflorum",0,2
"2022",6,42,"GL","C3","Lolium multiflorum",0,2
"2022",6,42,"GL","C3","Lolium multiflorum",0,2
"2022",6,42,"GL","C3","Lolium multiflorum",0,2
"2022",6,42,"GL","C3","Lolium multiflorum",0,2
"2022",6,42,"GL","C3","Secale cereale",1,2
"2022",6,42,"GL","C3","Secale cereale",1,2
"2022",6,42,"GL","C3","Secale cereale",0,2
"2022",6,42,"GL","C3","Secale cereale",1,2
"2022",6,42,"GL","C3","Secale cereale",1,2
"2022",6,42,"GL","C3","Secale cereale",1,2
"2022",6,42,"GL","C3","Secale cereale",1,2
"2022",6,42,"GL","C3","Secale cereale",0,2
"2022",6,42,"GL","C3","Secale cereale",1,2
"2022",6,42,"GL","C3","Secale cereale",1,2
"2022",6,43,"GLF","C3","Avena fatua",1,3
"2022",6,43,"GLF","C3","Avena fatua",0,3
"2022",6,43,"GLF","C3","Avena fatua",0,3
"2022",6,43,"GLF","C3","Avena fatua",0,3
"2022",6,43,"GLF","C3","Avena fatua",0,3
"2022",6,43,"GLF","C3","Avena fatua",1,3
"2022",6,43,"GLF","C3","Avena fatua",0,3
"2022",6,43,"GLF","C3","Avena fatua",1,3
"2022",6,43,"GLF","C3","Avena fatua",0,3
"2022",6,43,"GLF","C3","Avena fatua",0,3
"2022",6,43,"GLF","C3","Lolium multiflorum",0,3
"2022",6,43,"GLF","C3","Lolium multiflorum",0,3
"2022",6,43,"GLF","C3","Lolium multiflorum",0,3
"2022",6,43,"GLF","C3","Lolium multiflorum",0,3
"2022",6,43,"GLF","C3","Lolium multiflorum",0,3
"2022",6,43,"GLF","C3","Lolium multiflorum",0,3
"2022",6,43,"GLF","C3","Lolium multiflorum",0,3
"2022",6,43,"GLF","C3","Lolium multiflorum",0,3
"2022",6,43,"GLF","C3","Lolium multiflorum",0,3
"2022",6,43,"GLF","C3","Lolium multiflorum",0,3
"2022",6,43,"GLF","C3","Secale cereale",0,3
"2022",6,43,"GLF","C3","Secale cereale",0,3
"2022",6,43,"GLF","C3","Secale cereale",0,3
"2022",6,43,"GLF","C3","Secale cereale",1,3
